secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
200,82,153,0.876708,15.6496,0,0,-7.2,54.43856600,24.53755200,0,-0.916968,-255,0,-255,0,0,0,0,0,0,0,0
201,82,156,0.881194,16.1467,0,0,-7.2,54.43858600,24.53758800,0,-0.916968,-255,0,-255,0,0,0,0,0,0,0,0
202,82,160,0.88548,15.9674,0,0,-7.2,54.43860375,24.53762300,0,-0.916968,-255,0,-255,0,0,0,0,0,0,0,0
203,82,160,0.889766,15.7882,0,0,-7.2,54.43862150,24.53765800,0,-0.916968,-255,0,-255,0,0,0,0,0,0,0,0
204,82,160,0.894052,15.6089,0,0,-7.2,54.43863925,24.53769300,0,-0.82559,-255,0,-255,0,0,0,0,0,0,0,0
205,82,160,0.898338,15.4297,0,0,-7.2,54.43865700,24.53772800,0,-0.734212,-255,0,-255,0,0,0,0,0,0,0,0
206,82,162,0.902778,15.9857,0,0,-7.2,54.43867600,24.53776400,0,-0.642833,-255,0,-255,0,0,0,0,0,0,0,0
207,83,165,0.907163,15.886,0,0,-7.3,54.43869700,24.53779850,0,-0.779502,-255,0,-255,0,0,0,0,0,0,0,0
208,83,165,0.911548,15.7863,0,0,-7.4,54.43871800,24.53783300,0,-0.91617,-255,0,-255,0,0,0,0,0,0,0,0
209,82,168,0.915983,15.8761,0,0,-7.4,54.43874000,24.53786750,0,-0.686131,-255,0,-255,0,0,0,0,0,0,0,0
210,82,168,0.920418,15.9658,0,0,-7.4,54.43876200,24.53790200,0,-0.456093,-255,0,-255,0,0,0,0,0,0,0,0
211,82,168,0.924737,15.8825,0,0,-7.4,54.43878380,24.53793540,0,-0.456093,-255,0,-255,0,0,0,0,0,0,0,0
212,82,168,0.929057,15.7992,0,0,-7.4,54.43880560,24.53796880,0,-0.456093,-255,0,-255,0,0,0,0,0,0,0,0
213,82,168,0.933376,15.7159,0,0,-7.4,54.43882740,24.53800220,0,-0.456093,-255,0,-255,0,0,0,0,0,0,0,0
214,82,168,0.937695,15.6325,0,0,-7.4,54.43884920,24.53803560,0,-0.456093,-255,0,-255,0,0,0,0,0,0,0,0
215,82,168,0.942014,15.5492,0,0,-7.4,54.43887100,24.53806900,0,-0.456093,-255,0,-255,0,0,0,0,0,0,0,0
216,82,165,0.946334,15.5494,0,0,-7.4,54.43889467,24.53810133,0,-0.456093,-255,0,-255,0,0,0,0,0,0,0,0
217,82,165,0.950653,15.5496,0,0,-7.4,54.43891833,24.53813367,0,-0.228046,-255,0,-255,0,0,0,0,0,0,0,0
218,82,165,0.954973,15.5498,0,0,-7.4,54.43894200,24.53816600,0,0,-255,0,-255,0,0,0,0,0,0,0,0
219,82,166,0.959228,15.4729,0,0,-7.46667,54.43896667,24.53819700,0,-0.156667,-255,0,-255,0,0,0,0,0,0,0,0
220,82,166,0.963483,15.396,0,0,-7.53333,54.43899133,24.53822800,0,-0.313335,-255,0,-255,0,0,0,0,0,0,0,0
221,82,166,0.967738,15.3191,0,0,-7.6,54.43901600,24.53825900,0,-0.470002,-255,0,-255,0,0,0,0,0,0,0,0
222,82,165,0.971955,15.178,0,0,-7.6,54.43904000,24.53829000,0,-0.470002,-255,0,-255,0,0,0,0,0,0,0,0
223,82,166,0.976302,15.2724,0,0,-7.64,54.43906500,24.53832180,0,-0.562015,-255,0,-255,0,0,0,0,0,0,0,0
224,82,166,0.980649,15.3668,0,0,-7.68,54.43909000,24.53835360,0,-0.654029,-255,0,-255,0,0,0,0,0,0,0,0
225,82,166,0.984996,15.4612,0,0,-7.72,54.43911500,24.53838540,0,-0.746042,-255,0,-255,0,0,0,0,0,0,0,0
226,82,166,0.989343,15.5555,0,0,-7.76,54.43914000,24.53841720,0,-0.838055,-255,0,-255,0,0,0,0,0,0,0,0
227,82,166,0.993691,15.6499,0,0,-7.8,54.43916500,24.53844900,0,-0.930068,-255,0,-255,0,0,0,0,0,0,0,0
228,82,165,0.99819,15.924,0,0,-7.8,54.43919150,24.53848150,0,-0.930068,-255,0,-255,0,0,0,0,0,0,0,0
229,82,165,1.00269,16.198,0,0,-7.8,54.43921800,24.53851400,0,-0.773401,-255,0,-255,0,0,0,0,0,0,0,0
230,82,165,1.0073,16.2989,0,0,-7.8,54.43924700,24.53854600,0,-0.616734,-255,0,-255,0,0,0,0,0,0,0,0
231,82,165,1.01191,16.3997,0,0,-7.8,54.43927600,24.53857800,0,-0.460066,-255,0,-255,0,0,0,0,0,0,0,0
232,82,165,1.01652,16.5006,0,0,-7.8,54.43930500,24.53861000,0,-0.460066,-255,0,-255,0,0,0,0,0,0,0,0
233,82,165,1.02114,16.6014,0,0,-7.8,54.43933400,24.53864200,0,-0.368053,-255,0,-255,0,0,0,0,0,0,0,0
234,82,164,1.0257,16.5629,0,0,-7.8,54.43936300,24.53867350,0,-0.27604,-255,0,-255,0,0,0,0,0,0,0,0
235,82,164,1.03027,16.5244,0,0,-7.8,54.43939200,24.53870500,0,-0.184027,-255,0,-255,0,0,0,0,0,0,0,0
236,82,164,1.03484,16.4859,0,0,-7.8,54.43942100,24.53873650,0,-0.0920133,-255,0,-255,0,0,0,0,0,0,0,0
237,82,164,1.03941,16.4475,0,0,-7.8,54.43945000,24.53876800,0,0,-255,0,-255,0,0,0,0,0,0,0,0
238,82,164,1.04379,16.3145,0,0,-7.8,54.43947960,24.53879680,0,0,-255,0,-255,0,0,0,0,0,0,0,0
239,82,164,1.04818,16.1815,0,0,-7.8,54.43950920,24.53882560,0,0,-255,0,-255,0,0,0,0,0,0,0,0
240,82,164,1.05256,16.0486,0,0,-7.8,54.43953880,24.53885440,0,0,-255,0,-255,0,0,0,0,0,0,0,0
241,82,164,1.05695,15.9156,0,0,-7.8,54.43956840,24.53888320,0,0,-255,0,-255,0,0,0,0,0,0,0,0
242,82,164,1.06133,15.7826,0,0,-7.8,54.43959800,24.53891200,0,0,-255,0,-255,0,0,0,0,0,0,0,0
243,82,165,1.06568,15.6516,0,0,-7.8,54.43962800,24.53894000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
244,83,164,1.07009,15.7007,0,0,-7.8,54.43965960,24.53896740,0,0,-255,0,-255,0,0,0,0,0,0,0,0
245,83,164,1.07451,15.7497,0,0,-7.8,54.43969120,24.53899480,0,0,-255,0,-255,0,0,0,0,0,0,0,0
246,83,164,1.07893,15.7988,0,0,-7.8,54.43972280,24.53902220,0,0,-255,0,-255,0,0,0,0,0,0,0,0
247,83,164,1.08334,15.8479,0,0,-7.8,54.43975440,24.53904960,0,0,-255,0,-255,0,0,0,0,0,0,0,0
248,83,164,1.08776,15.897,0,0,-7.8,54.43978600,24.53907700,0,0,-255,0,-255,0,0,0,0,0,0,0,0
249,83,166,1.09227,16.0165,0,0,-7.8,54.43981967,24.53910367,0,0,-255,0,-255,0,0,0,0,0,0,0,0
250,83,166,1.09679,16.1361,0,0,-7.8,54.43985333,24.53913033,0,0,-255,0,-255,0,0,0,0,0,0,0,0
251,83,166,1.1013,16.2557,0,0,-7.8,54.43988700,24.53915700,0,0,-255,0,-255,0,0,0,0,0,0,0,0
252,82,164,1.10564,16.1233,0,0,-7.8,54.43992140,24.53918020,0,0,-255,0,-255,0,0,0,0,0,0,0,0
253,82,164,1.10997,15.9909,0,0,-7.8,54.43995580,24.53920340,0,0,-255,0,-255,0,0,0,0,0,0,0,0
254,82,164,1.1143,15.8585,0,0,-7.8,54.43999020,24.53922660,0,0,-255,0,-255,0,0,0,0,0,0,0,0
255,82,164,1.11863,15.7261,0,0,-7.8,54.44002460,24.53924980,0,0,-255,0,-255,0,0,0,0,0,0,0,0
256,82,164,1.12296,15.5937,0,0,-7.8,54.44005900,24.53927300,0,0,-255,0,-255,0,0,0,0,0,0,0,0
257,82,165,1.1273,15.6284,0,0,-8,54.44009000,24.53930000,0,-0.4607,-255,0,-255,0,0,0,0,0,0,0,0
258,84,168,1.13176,15.7281,0,0,-8.05,54.44012250,24.53932700,0,-0.573008,-255,0,-255,0,0,0,0,0,0,0,0
259,84,168,1.13621,15.8279,0,0,-8.1,54.44015500,24.53935400,0,-0.685316,-255,0,-255,0,0,0,0,0,0,0,0
260,84,168,1.14066,15.9276,0,0,-8.15,54.44018750,24.53938100,0,-0.797624,-255,0,-255,0,0,0,0,0,0,0,0
261,84,168,1.14511,16.0274,0,0,-8.2,54.44022000,24.53940800,0,-0.909932,-255,0,-255,0,0,0,0,0,0,0,0
262,83,171,1.14968,16.1284,0,0,-8.2,54.44025350,24.53943550,0,-0.909932,-255,0,-255,0,0,0,0,0,0,0,0
263,83,171,1.15424,16.2294,0,0,-8.2,54.44028700,24.53946300,0,-0.909932,-255,0,-255,0,0,0,0,0,0,0,0
264,83,171,1.1588,16.3305,0,0,-8.2,54.44032050,24.53949050,0,-0.909932,-255,0,-255,0,0,0,0,0,0,0,0
265,83,171,1.16337,16.4315,0,0,-8.2,54.44035400,24.53951800,0,-0.909932,-255,0,-255,0,0,0,0,0,0,0,0
266,83,174,1.16782,16.3307,0,0,-8.2,54.44038625,24.53954525,0,-0.909932,-255,0,-255,0,0,0,0,0,0,0,0
267,83,174,1.17227,16.2298,0,0,-8.2,54.44041850,24.53957250,0,-0.449232,-255,0,-255,0,0,0,0,0,0,0,0
268,83,174,1.17673,16.129,0,0,-8.2,54.44045075,24.53959975,0,-0.336924,-255,0,-255,0,0,0,0,0,0,0,0
269,83,174,1.18118,16.0282,0,0,-8.2,54.44048300,24.53962700,0,-0.224616,-255,0,-255,0,0,0,0,0,0,0,0
270,83,174,1.18553,15.9537,0,0,-8.2,54.44051660,24.53965140,0,-0.112308,-255,0,-255,0,0,0,0,0,0,0,0
271,83,174,1.18988,15.8792,0,0,-8.2,54.44055020,24.53967580,0,0,-255,0,-255,0,0,0,0,0,0,0,0
272,83,174,1.19422,15.8047,0,0,-8.2,54.44058380,24.53970020,0,0,-255,0,-255,0,0,0,0,0,0,0,0
273,83,174,1.19857,15.7302,0,0,-8.2,54.44061740,24.53972460,0,0,-255,0,-255,0,0,0,0,0,0,0,0
274,83,174,1.20292,15.6557,0,0,-8.2,54.44065100,24.53974900,0,0,-255,0,-255,0,0,0,0,0,0,0,0
275,82,176,1.20721,15.6104,0,0,-8.2,54.44068380,24.53977340,0,0,-255,0,-255,0,0,0,0,0,0,0,0
276,82,176,1.21149,15.5651,0,0,-8.2,54.44071660,24.53979780,0,0,-255,0,-255,0,0,0,0,0,0,0,0
277,82,176,1.21578,15.5198,0,0,-8.2,54.44074940,24.53982220,0,0,-255,0,-255,0,0,0,0,0,0,0,0
278,82,176,1.22007,15.4745,0,0,-8.2,54.44078220,24.53984660,0,0,-255,0,-255,0,0,0,0,0,0,0,0
279,82,176,1.22435,15.4291,0,0,-8.2,54.44081500,24.53987100,0,0,-255,0,-255,0,0,0,0,0,0,0,0
280,82,175,1.22884,15.8017,0,0,-8.1,54.44084900,24.53989700,0,0.222575,-255,0,-255,0,0,0,0,0,0,0,0
281,82,175,1.23334,16.1743,0,0,-8,54.44088300,24.53992300,0,0.44515,-255,0,-255,0,0,0,0,0,0,0,0
282,82,175,1.23771,16.0877,0,0,-7.96,54.44091600,24.53994840,0,0.53663,-255,0,-255,0,0,0,0,0,0,0,0
283,82,175,1.24208,16.0011,0,0,-7.92,54.44094900,24.53997380,0,0.62811,-255,0,-255,0,0,0,0,0,0,0,0
284,82,175,1.24645,15.9144,0,0,-7.88,54.44098200,24.53999920,0,0.71959,-255,0,-255,0,0,0,0,0,0,0,0
285,82,175,1.25083,15.8278,0,0,-7.84,54.44101500,24.54002460,0,0.81107,-255,0,-255,0,0,0,0,0,0,0,0
286,82,175,1.2552,15.7411,0,0,-7.8,54.44104800,24.54005000,0,0.90255,-255,0,-255,0,0,0,0,0,0,0,0
287,82,174,1.25908,14.8599,0,0,-7.7,54.44107300,24.54007650,0,1.16008,-255,0,-255,0,0,0,0,0,0,0,0
288,82,174,1.26297,13.9787,0,0,-7.6,54.44109800,24.54010300,0,1.41762,-255,0,-255,0,0,0,0,0,0,0,0
289,82,175,1.26725,14.2688,0,0,-7.56,54.44112780,24.54013040,0,1.51095,-255,0,-255,0,0,0,0,0,0,0,0
290,82,175,1.27154,14.5589,0,0,-7.52,54.44115760,24.54015780,0,1.3817,-255,0,-255,0,0,0,0,0,0,0,0
291,82,175,1.27582,14.8489,0,0,-7.48,54.44118740,24.54018520,0,1.25246,-255,0,-255,0,0,0,0,0,0,0,0
292,82,175,1.28011,15.139,0,0,-7.44,54.44121720,24.54021260,0,1.25431,-255,0,-255,0,0,0,0,0,0,0,0
293,82,175,1.28439,15.4291,0,0,-7.4,54.44124700,24.54024000,0,1.25616,-255,0,-255,0,0,0,0,0,0,0,0
294,82,175,1.28859,15.0885,0,0,-7.2,54.44127700,24.54026600,0,1.64186,-255,0,-255,0,0,0,0,0,0,0,0
295,82,176,1.29255,14.9536,0,0,-7.1,54.44130650,24.54028950,0,1.8025,-255,0,-255,0,0,0,0,0,0,0,0
296,82,176,1.29652,14.8186,0,0,-7,54.44133600,24.54031300,0,1.96314,-255,0,-255,0,0,0,0,0,0,0,0
297,82,176,1.30049,14.6837,0,0,-6.9,54.44136550,24.54033650,0,1.95773,-255,0,-255,0,0,0,0,0,0,0,0
298,82,176,1.30445,14.5488,0,0,-6.8,54.44139500,24.54036000,0,1.95231,-255,0,-255,0,0,0,0,0,0,0,0
299,82,176,1.30842,14.4139,0,0,-6.7,54.44142450,24.54038350,0,2.1111,-255,0,-255,0,0,0,0,0,0,0,0
300,82,176,1.31238,14.2789,0,0,-6.6,54.44145400,24.54040700,0,2.26989,-255,0,-255,0,0,0,0,0,0,0,0
301,82,176,1.31652,14.43,0,0,-6.4,54.44148450,24.54043175,0,2.66033,-255,0,-255,0,0,0,0,0,0,0,0
302,82,176,1.32065,14.581,0,0,-6.2,54.44151500,24.54045650,0,3.05077,-255,0,-255,0,0,0,0,0,0,0,0
303,82,176,1.32479,14.7321,0,0,-6,54.44154550,24.54048125,0,3.44121,-255,0,-255,0,0,0,0,0,0,0,0
304,82,176,1.32892,14.8832,0,0,-5.8,54.44157600,24.54050600,0,3.44779,-255,0,-255,0,0,0,0,0,0,0,0
305,82,176,1.33286,14.6511,0,0,-5.66667,54.44160500,24.54052967,0,3.53401,-255,0,-255,0,0,0,0,0,0,0,0
306,82,176,1.3368,14.419,0,0,-5.53333,54.44163400,24.54055333,0,3.62023,-255,0,-255,0,0,0,0,0,0,0,0
307,82,176,1.34074,14.1869,0,0,-5.4,54.44166300,24.54057700,0,3.70645,-255,0,-255,0,0,0,0,0,0,0,0
308,82,175,1.34483,14.2915,0,0,-5.28,54.44169240,24.54060220,0,3.74802,-255,0,-255,0,0,0,0,0,0,0,0
309,82,175,1.34892,14.396,0,0,-5.16,54.44172180,24.54062740,0,3.78958,-255,0,-255,0,0,0,0,0,0,0,0
310,82,175,1.353,14.5005,0,0,-5.04,54.44175120,24.54065260,0,3.83115,-255,0,-255,0,0,0,0,0,0,0,0
311,82,175,1.35709,14.6051,0,0,-4.92,54.44178060,24.54067780,0,3.64107,-255,0,-255,0,0,0,0,0,0,0,0
312,82,175,1.36117,14.7096,0,0,-4.8,54.44181000,24.54070300,0,3.45098,-255,0,-255,0,0,0,0,0,0,0,0
313,81,175,1.36529,14.8232,0,0,-4.6,54.44184100,24.54072700,0,3.45294,-255,0,-255,0,0,0,0,0,0,0,0
314,82,175,1.36966,15.7226,0,0,-4.4,54.44187600,24.54075000,0,3.42711,-255,0,-255,0,0,0,0,0,0,0,0
315,84,177,1.37393,15.6544,0,0,-4.28,54.44191000,24.54077280,0,3.36963,-255,0,-255,0,0,0,0,0,0,0,0
316,84,177,1.3782,15.5861,0,0,-4.16,54.44194400,24.54079560,0,3.31215,-255,0,-255,0,0,0,0,0,0,0,0
317,84,177,1.38248,15.5178,0,0,-4.04,54.44197800,24.54081840,0,3.25467,-255,0,-255,0,0,0,0,0,0,0,0
318,84,177,1.38675,15.4496,0,0,-3.92,54.44201200,24.54084120,0,3.24185,-255,0,-255,0,0,0,0,0,0,0,0
319,84,177,1.39102,15.3813,0,0,-3.8,54.44204600,24.54086400,0,3.22903,-255,0,-255,0,0,0,0,0,0,0,0
320,82,177,1.39551,16.1743,0,0,-3.8,54.44208000,24.54089000,0,2.93534,-255,0,-255,0,0,0,0,0,0,0,0
321,82,177,1.39982,16.0365,0,0,-3.76,54.44211300,24.54091440,0,2.73464,-255,0,-255,0,0,0,0,0,0,0,0
322,82,177,1.40412,15.8988,0,0,-3.72,54.44214600,24.54093880,0,2.53395,-255,0,-255,0,0,0,0,0,0,0,0
323,82,177,1.40842,15.761,0,0,-3.68,54.44217900,24.54096320,0,2.14121,-255,0,-255,0,0,0,0,0,0,0,0
324,82,177,1.41272,15.6233,0,0,-3.64,54.44221200,24.54098760,0,1.77627,-255,0,-255,0,0,0,0,0,0,0,0
325,82,177,1.41702,15.4855,0,0,-3.6,54.44224500,24.54101200,0,1.58839,-255,0,-255,0,0,0,0,0,0,0,0
326,83,177,1.42134,15.5173,0,0,-3.4,54.44227900,24.54103550,0,1.77058,-255,0,-255,0,0,0,0,0,0,0,0
327,83,177,1.42566,15.5492,0,0,-3.2,54.44231300,24.54105900,0,1.95277,-255,0,-255,0,0,0,0,0,0,0,0
328,82,177,1.42987,15.1383,0,0,-3.2,54.44234600,24.54108200,0,1.67191,-255,0,-255,0,0,0,0,0,0,0,0
329,82,178,1.43417,15.2089,0,0,-3.08,54.44238100,24.54110400,0,1.66991,-255,0,-255,0,0,0,0,0,0,0,0
330,82,178,1.43847,15.2796,0,0,-2.96,54.44241600,24.54112600,0,1.94877,-255,0,-255,0,0,0,0,0,0,0,0
331,82,178,1.44278,15.3503,0,0,-2.84,54.44245100,24.54114800,0,2.13464,-255,0,-255,0,0,0,0,0,0,0,0
332,82,178,1.44708,15.4209,0,0,-2.72,54.44248600,24.54117000,0,2.32051,-255,0,-255,0,0,0,0,0,0,0,0
333,82,178,1.45138,15.4916,0,0,-2.6,54.44252100,24.54119200,0,2.50638,-255,0,-255,0,0,0,0,0,0,0,0
334,82,178,1.45536,15.1051,0,0,-2.6,54.44254767,24.54121833,0,2.41339,-255,0,-255,0,0,0,0,0,0,0,0
335,82,178,1.45934,14.7186,0,0,-2.6,54.44257433,24.54124467,0,2.3204,-255,0,-255,0,0,0,0,0,0,0,0
336,82,178,1.46332,14.3321,0,0,-2.6,54.44260100,24.54127100,0,1.85735,-255,0,-255,0,0,0,0,0,0,0,0
337,82,178,1.46778,14.757,0,0,-2.55,54.44263425,24.54129725,0,1.50658,-255,0,-255,0,0,0,0,0,0,0,0
338,82,178,1.47223,15.1819,0,0,-2.5,54.44266750,24.54132350,0,1.61886,-255,0,-255,0,0,0,0,0,0,0,0
339,82,178,1.47668,15.6067,0,0,-2.45,54.44270075,24.54134975,0,1.45228,-255,0,-255,0,0,0,0,0,0,0,0
340,82,178,1.48114,16.0316,0,0,-2.4,54.44273400,24.54137600,0,1.2857,-255,0,-255,0,0,0,0,0,0,0,0
341,83,178,1.48541,15.9014,0,0,-2.44,54.44277460,24.54138660,0,0.913214,-255,0,-255,0,0,0,0,0,0,0,0
342,83,178,1.48968,15.7713,0,0,-2.48,54.44281520,24.54139720,0,0.54073,-255,0,-255,0,0,0,0,0,0,0,0
343,83,178,1.49396,15.6412,0,0,-2.52,54.44285580,24.54140780,0,0.168246,-255,0,-255,0,0,0,0,0,0,0,0
344,83,178,1.49823,15.511,0,0,-2.56,54.44289640,24.54141840,0,0.074624,-255,0,-255,0,0,0,0,0,0,0,0
345,83,178,1.5025,15.3809,0,0,-2.6,54.44293700,24.54142900,0,-0.0189985,-255,0,-255,0,0,0,0,0,0,0,0
346,83,178,1.50647,14.3039,0,0,-2.6,54.44297400,24.54144100,0,-0.0189985,-255,0,-255,0,0,0,0,0,0,0,0
347,84,178,1.51067,14.4656,0,0,-2.6,54.44300920,24.54146100,0,-0.131277,-255,0,-255,0,0,0,0,0,0,0,0
348,84,178,1.51487,14.6273,0,0,-2.6,54.44304440,24.54148100,0,-0.243555,-255,0,-255,0,0,0,0,0,0,0,0
349,84,178,1.51907,14.7891,0,0,-2.6,54.44307960,24.54150100,0,-0.355834,-255,0,-255,0,0,0,0,0,0,0,0
350,84,178,1.52327,14.9508,0,0,-2.6,54.44311480,24.54152100,0,-0.468112,-255,0,-255,0,0,0,0,0,0,0,0
351,84,178,1.52746,15.1126,0,0,-2.6,54.44315000,24.54154100,0,-0.37449,-255,0,-255,0,0,0,0,0,0,0,0
352,83,178,1.53187,15.8805,0,0,-2.6,54.44318700,24.54156200,0,-0.280867,-255,0,-255,0,0,0,0,0,0,0,0
353,82,177,1.53631,15.8972,0,0,-2.6,54.44322480,24.54158220,0,-0.187245,-255,0,-255,0,0,0,0,0,0,0,0
354,82,177,1.54074,15.9139,0,0,-2.6,54.44326260,24.54160240,0,-0.0936225,-255,0,-255,0,0,0,0,0,0,0,0
355,82,177,1.54518,15.9305,0,0,-2.6,54.44330040,24.54162260,0,0,-255,0,-255,0,0,0,0,0,0,0,0
356,82,177,1.54961,15.9472,0,0,-2.6,54.44333820,24.54164280,0,0,-255,0,-255,0,0,0,0,0,0,0,0
357,82,177,1.55405,15.9639,0,0,-2.6,54.44337600,24.54166300,0,0,-255,0,-255,0,0,0,0,0,0,0,0
358,82,177,1.55863,16.2334,0,0,-2.7,54.44341500,24.54168400,0,-0.218143,-255,0,-255,0,0,0,0,0,0,0,0
359,82,177,1.56321,16.5029,0,0,-2.8,54.44345400,24.54170500,0,-0.436287,-255,0,-255,0,0,0,0,0,0,0,0
360,82,178,1.56792,16.5866,0,0,-2.92,54.44349540,24.54172420,0,-0.691584,-255,0,-255,0,0,0,0,0,0,0,0
361,82,178,1.57262,16.6703,0,0,-3.04,54.44353680,24.54174340,0,-0.94688,-255,0,-255,0,0,0,0,0,0,0,0
362,82,178,1.57732,16.7541,0,0,-3.16,54.44357820,24.54176260,0,-1.20218,-255,0,-255,0,0,0,0,0,0,0,0
363,82,178,1.58202,16.8378,0,0,-3.28,54.44361960,24.54178180,0,-1.45747,-255,0,-255,0,0,0,0,0,0,0,0
364,82,178,1.58672,16.9215,0,0,-3.4,54.44366100,24.54180100,0,-1.71277,-255,0,-255,0,0,0,0,0,0,0,0
365,82,178,1.59126,16.6308,0,0,-3.4,54.44370100,24.54181950,0,-1.71277,-255,0,-255,0,0,0,0,0,0,0,0
366,82,178,1.59579,16.34,0,0,-3.4,54.44374100,24.54183800,0,-1.71277,-255,0,-255,0,0,0,0,0,0,0,0
367,82,177,1.60035,16.3572,0,0,-3.6,54.44378225,24.54185450,0,-2.15156,-255,0,-255,0,0,0,0,0,0,0,0
368,82,177,1.60491,16.3744,0,0,-3.8,54.44382350,24.54187100,0,-2.37221,-255,0,-255,0,0,0,0,0,0,0,0
369,82,177,1.60947,16.3916,0,0,-4,54.44386475,24.54188750,0,-2.59286,-255,0,-255,0,0,0,0,0,0,0,0
370,82,177,1.61403,16.4087,0,0,-4.2,54.44390600,24.54190400,0,-2.77635,-255,0,-255,0,0,0,0,0,0,0,0
371,82,175,1.61872,16.5741,0,0,-4.33333,54.44394833,24.54192133,0,-2.805,-255,0,-255,0,0,0,0,0,0,0,0
372,82,175,1.62342,16.7394,0,0,-4.46667,54.44399067,24.54193867,0,-2.83364,-255,0,-255,0,0,0,0,0,0,0,0
373,82,175,1.62811,16.9048,0,0,-4.6,54.44403300,24.54195600,0,-2.86229,-255,0,-255,0,0,0,0,0,0,0,0
374,83,175,1.63277,16.8737,0,0,-4.8,54.44407500,24.54197325,0,-3.03607,-255,0,-255,0,0,0,0,0,0,0,0
375,83,175,1.63744,16.8426,0,0,-5,54.44411700,24.54199050,0,-3.46514,-255,0,-255,0,0,0,0,0,0,0,0
376,83,175,1.6421,16.8115,0,0,-5.2,54.44415900,24.54200775,0,-3.89421,-255,0,-255,0,0,0,0,0,0,0,0
377,83,175,1.64676,16.7804,0,0,-5.4,54.44420100,24.54202500,0,-3.88449,-255,0,-255,0,0,0,0,0,0,0,0
378,83,174,1.65128,16.6566,0,0,-5.45,54.44424200,24.54204125,0,-3.55623,-255,0,-255,0,0,0,0,0,0,0,0
379,83,174,1.65581,16.5328,0,0,-5.5,54.44428300,24.54205750,0,-3.22797,-255,0,-255,0,0,0,0,0,0,0,0
380,83,174,1.66033,16.409,0,0,-5.55,54.44432400,24.54207375,0,-2.89971,-255,0,-255,0,0,0,0,0,0,0,0
381,83,174,1.66485,16.2852,0,0,-5.6,54.44436500,24.54209000,0,-2.7263,-255,0,-255,0,0,0,0,0,0,0,0
382,83,175,1.66923,16.178,0,0,-5.76,54.44440480,24.54210540,0,-2.80808,-255,0,-255,0,0,0,0,0,0,0,0
383,83,175,1.6736,16.0708,0,0,-5.92,54.44444460,24.54212080,0,-2.88987,-255,0,-255,0,0,0,0,0,0,0,0
384,83,175,1.67798,15.9636,0,0,-6.08,54.44448440,24.54213620,0,-2.82653,-255,0,-255,0,0,0,0,0,0,0,0
385,83,175,1.68235,15.8565,0,0,-6.24,54.44452420,24.54215160,0,-2.76319,-255,0,-255,0,0,0,0,0,0,0,0
386,83,175,1.68673,15.7493,0,0,-6.4,54.44456400,24.54216700,0,-2.69985,-255,0,-255,0,0,0,0,0,0,0,0
387,83,175,1.69118,15.8377,0,0,-6.6,54.44460533,24.54218067,0,-2.72037,-255,0,-255,0,0,0,0,0,0,0,0
388,83,175,1.69562,15.926,0,0,-6.8,54.44464667,24.54219433,0,-3.05943,-255,0,-255,0,0,0,0,0,0,0,0
389,83,175,1.70007,16.0144,0,0,-7,54.44468800,24.54220800,0,-3.3985,-255,0,-255,0,0,0,0,0,0,0,0
390,84,175,1.70446,15.9465,0,0,-7.13333,54.44472900,24.54222100,0,-3.59156,-255,0,-255,0,0,0,0,0,0,0,0
391,84,175,1.70886,15.8785,0,0,-7.26667,54.44477000,24.54223400,0,-3.78463,-255,0,-255,0,0,0,0,0,0,0,0
392,84,175,1.71325,15.8106,0,0,-7.4,54.44481100,24.54224700,0,-3.72249,-255,0,-255,0,0,0,0,0,0,0,0
393,84,175,1.71787,16.0205,0,0,-7.5,54.44485425,24.54226050,0,-3.57297,-255,0,-255,0,0,0,0,0,0,0,0
394,84,175,1.7225,16.2304,0,0,-7.6,54.44489750,24.54227400,0,-3.42346,-255,0,-255,0,0,0,0,0,0,0,0
395,84,175,1.72712,16.4404,0,0,-7.7,54.44494075,24.54228750,0,-3.27394,-255,0,-255,0,0,0,0,0,0,0,0
396,84,175,1.73175,16.6503,0,0,-7.8,54.44498400,24.54230100,0,-3.12442,-255,0,-255,0,0,0,0,0,0,0,0
397,82,175,1.73617,16.5034,0,0,-7.88,54.44502560,24.54231320,0,-2.85577,-255,0,-255,0,0,0,0,0,0,0,0
398,82,175,1.74059,16.3565,0,0,-7.96,54.44506720,24.54232540,0,-2.58713,-255,0,-255,0,0,0,0,0,0,0,0
399,82,175,1.74501,16.2096,0,0,-8.04,54.44510880,24.54233760,0,-2.31849,-255,0,-255,0,0,0,0,0,0,0,0
400,82,175,1.74943,16.0627,0,0,-8.12,54.44515040,24.54234980,0,-2.19585,-255,0,-255,0,0,0,0,0,0,0,0
401,82,175,1.75385,15.9159,0,0,-8.2,54.44519200,24.54236200,0,-2.0732,-255,0,-255,0,0,0,0,0,0,0,0
402,82,175,1.75828,15.9172,0,0,-8.3,54.44523350,24.54237450,0,-1.99576,-255,0,-255,0,0,0,0,0,0,0,0
403,82,175,1.7627,15.9185,0,0,-8.4,54.44527500,24.54238700,0,-2.0057,-255,0,-255,0,0,0,0,0,0,0,0
