secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
22,79,122,0.077316,14.0464,0,0,3.6,54.432994,24.523901,0,-0.675517,-255,0,-255,0,0,0,0,0,0,0,0
23,79,119,0.080868,12.7873,0,0,3.6,54.432963,24.523916,0,-1.54886,-255,0,-255,0,0,0,0,0,0,0,0
24,79,122,0.0849452,13.26,0,0,3.6,54.43292575,24.52393,0,-1.262,-255,0,-255,0,0,0,0,0,0,0,0
25,79,122,0.0890225,13.7327,0,0,3.6,54.4328885,24.523944,0,-0.975138,-255,0,-255,0,0,0,0,0,0,0,0
26,79,122,0.0930997,14.2054,0,0,3.6,54.43285125,24.523958,0,0.616711,-255,0,-255,0,0,0,0,0,0,0,0
27,79,122,0.097177,14.6781,0,0,3.6,54.432814,24.523972,0,0.0506795,-255,0,-255,0,0,0,0,0,0,0,0
28,79,124,0.100793,14.4016,0,0,3.6,54.43278567,24.52399183,0,-0.515352,-255,0,-255,0,0,0,0,0,0,0,0
29,79,124,0.10441,14.1252,0,0,3.6,54.43275733,24.52401167,0,-0.257676,-255,0,-255,0,0,0,0,0,0,0,0
30,79,124,0.108027,13.8488,0,0,3.6,54.432729,24.5240315,0,0,-255,0,-255,0,0,0,0,0,0,0,0
31,79,124,0.111643,13.5724,0,0,3.6,54.43270067,24.52405133,0,0,-255,0,-255,0,0,0,0,0,0,0,0
32,79,124,0.11526,13.296,0,0,3.6,54.43267233,24.52407117,0,0,-255,0,-255,0,0,0,0,0,0,0,0
33,79,124,0.118876,13.0195,0,0,3.6,54.432644,24.524091,0,0,-255,0,-255,0,0,0,0,0,0,0,0
34,78,126,0.122458,12.9577,0,0,3.6,54.43261,24.5241,0,0,-255,0,-255,0,0,0,0,0,0,0,0
35,78,126,0.126041,12.8959,0,0,3.6,54.432576,24.524109,0,0,-255,0,-255,0,0,0,0,0,0,0,0
36,79,124,0.129218,12.6879,0,0,3.57143,54.43254771,24.52412143,0,-0.0899113,-255,0,-255,0,0,0,0,0,0,0,0
37,79,124,0.132396,12.4799,0,0,3.54286,54.43251943,24.52413386,0,-0.179823,-255,0,-255,0,0,0,0,0,0,0,0
38,79,124,0.135574,12.2719,0,0,3.51429,54.43249114,24.52414629,0,-0.269734,-255,0,-255,0,0,0,0,0,0,0,0
39,79,124,0.138752,12.0639,0,0,3.48571,54.43246286,24.52415871,0,-0.359645,-255,0,-255,0,0,0,0,0,0,0,0
40,79,124,0.141929,11.8559,0,0,3.45714,54.43243457,24.52417114,0,-0.449556,-255,0,-255,0,0,0,0,0,0,0,0
41,79,124,0.145107,11.6479,0,0,3.42857,54.43240629,24.52418357,0,-0.539468,-255,0,-255,0,0,0,0,0,0,0,0
42,79,124,0.148285,11.4399,0,0,3.4,54.432378,24.524196,0,-0.629379,-255,0,-255,0,0,0,0,0,0,0,0
43,79,124,0.151947,12.3126,0,0,3.4,54.432342,24.5241995,0,-0.629379,-255,0,-255,0,0,0,0,0,0,0,0
44,79,124,0.15561,13.1854,0,0,3.4,54.432306,24.524203,0,-0.629379,-255,0,-255,0,0,0,0,0,0,0,0
45,79,126,0.159653,13.4595,0,0,3.4,54.4322774,24.5242284,0,-0.629379,-255,0,-255,0,0,0,0,0,0,0,0
46,79,126,0.163697,13.7336,0,0,3.4,54.4322488,24.5242538,0,-0.539468,-255,0,-255,0,0,0,0,0,0,0,0
47,79,126,0.16774,14.0076,0,0,3.4,54.4322202,24.5242792,0,-0.449556,-255,0,-255,0,0,0,0,0,0,0,0
48,79,126,0.171783,14.2817,0,0,3.4,54.4321916,24.5243046,0,-0.359645,-255,0,-255,0,0,0,0,0,0,0,0
49,79,126,0.175826,14.5558,0,0,3.4,54.432163,24.52433,0,-0.269734,-255,0,-255,0,0,0,0,0,0,0,0
50,80,127,0.180171,14.917,0,0,3.4,54.43213,24.524355,0,-0.179823,-255,0,-255,0,0,0,0,0,0,0,0
51,80,127,0.184515,15.2781,0,0,3.4,54.432097,24.52438,0,-0.0899113,-255,0,-255,0,0,0,0,0,0,0,0
52,80,127,0.188859,15.6393,0,0,3.4,54.432064,24.524405,0,0,-255,0,-255,0,0,0,0,0,0,0,0
53,79,128,0.19349,15.8456,0,0,3.4,54.4320318,24.5244346,0,0,-255,0,-255,0,0,0,0,0,0,0,0
54,79,128,0.198121,16.0519,0,0,3.4,54.4319996,24.5244642,0,0,-255,0,-255,0,0,0,0,0,0,0,0
55,79,128,0.202751,16.2582,0,0,3.4,54.4319674,24.5244938,0,0,-255,0,-255,0,0,0,0,0,0,0,0
56,79,128,0.207382,16.4645,0,0,3.4,54.4319352,24.5245234,0,0,-255,0,-255,0,0,0,0,0,0,0,0
57,79,128,0.212013,16.6708,0,0,3.4,54.431903,24.524553,0,0,-255,0,-255,0,0,0,0,0,0,0,0
58,80,128,0.216017,15.9187,0,0,3.4,54.43187767,24.52458067,0,0,-255,0,-255,0,0,0,0,0,0,0,0
59,80,128,0.220021,15.1666,0,0,3.4,54.43185233,24.52460833,0,0,-255,0,-255,0,0,0,0,0,0,0,0
60,80,128,0.224025,14.4145,0,0,3.4,54.431827,24.524636,0,0,-255,0,-255,0,0,0,0,0,0,0,0
61,79,130,0.228067,14.4417,0,0,3.44,54.431801,24.5246636,0,0.0989638,-255,0,-255,0,0,0,0,0,0,0,0
62,79,130,0.232109,14.469,0,0,3.48,54.431775,24.5246912,0,0.197928,-255,0,-255,0,0,0,0,0,0,0,0
63,79,130,0.236151,14.4963,0,0,3.52,54.431749,24.5247188,0,0.296891,-255,0,-255,0,0,0,0,0,0,0,0
64,79,130,0.240193,14.5235,0,0,3.56,54.431723,24.5247464,0,0.395855,-255,0,-255,0,0,0,0,0,0,0,0
65,79,130,0.244234,14.5508,0,0,3.6,54.431697,24.524774,0,0.494819,-255,0,-255,0,0,0,0,0,0,0,0
66,79,127,0.248082,14.3171,0,0,3.6,54.43167233,24.52480033,0,0.494819,-255,0,-255,0,0,0,0,0,0,0,0
67,79,127,0.251929,14.0835,0,0,3.6,54.43164767,24.52482667,0,0.494819,-255,0,-255,0,0,0,0,0,0,0,0
68,79,127,0.255776,13.8498,0,0,3.6,54.431623,24.524853,0,0.494819,-255,0,-255,0,0,0,0,0,0,0,0
69,79,129,0.260035,14.1461,0,0,3.56,54.4316106,24.5248896,0,0.400893,-255,0,-255,0,0,0,0,0,0,0,0
70,79,129,0.264293,14.4424,0,0,3.52,54.4315982,24.5249262,0,0.306967,-255,0,-255,0,0,0,0,0,0,0,0
71,79,129,0.268552,14.7387,0,0,3.48,54.4315858,24.5249628,0,0.114077,-255,0,-255,0,0,0,0,0,0,0,0
72,79,129,0.272811,15.035,0,0,3.44,54.4315734,24.5249994,0,-0.0788124,-255,0,-255,0,0,0,0,0,0,0,0
73,79,129,0.277069,15.3312,0,0,3.4,54.431561,24.525036,0,-0.271702,-255,0,-255,0,0,0,0,0,0,0,0
74,79,130,0.281937,17.5223,0,0,3.4,54.43157,24.525079,0,-0.370666,-255,0,-255,0,0,0,0,0,0,0,0
75,80,131,0.288078,18.6693,0,0,3.45,54.43160975,24.52512075,0,-0.388221,-255,0,-255,0,0,0,0,0,0,0,0
76,80,131,0.29422,19.8164,0,0,3.5,54.4316495,24.5251625,0,-0.306812,-255,0,-255,0,0,0,0,0,0,0,0
77,80,131,0.300362,20.9635,0,0,3.55,54.43168925,24.52520425,0,-0.225403,-255,0,-255,0,0,0,0,0,0,0,0
78,80,131,0.306504,22.1106,0,0,3.6,54.431729,24.525246,0,-0.143993,-255,0,-255,0,0,0,0,0,0,0,0
79,79,132,0.311319,21.155,0,0,3.68,54.431762,24.5252772,0,0.116093,-255,0,-255,0,0,0,0,0,0,0,0
80,79,132,0.316133,20.1994,0,0,3.76,54.431795,24.5253084,0,0.376179,-255,0,-255,0,0,0,0,0,0,0,0
81,79,132,0.320948,19.2438,0,0,3.84,54.431828,24.5253396,0,0.636265,-255,0,-255,0,0,0,0,0,0,0,0
82,79,132,0.325762,18.2882,0,0,3.92,54.431861,24.5253708,0,0.896352,-255,0,-255,0,0,0,0,0,0,0,0
83,79,132,0.330577,17.3327,0,0,4,54.431894,24.525402,0,1.15644,-255,0,-255,0,0,0,0,0,0,0,0
84,78,129,0.334996,15.9087,0,0,4,54.431925,24.52543,0,1.15644,-255,0,-255,0,0,0,0,0,0,0,0
85,79,127,0.339196,15.7506,0,0,4.12,54.4319538,24.5254572,0,1.36078,-255,0,-255,0,0,0,0,0,0,0,0
86,79,127,0.343395,15.5926,0,0,4.24,54.4319826,24.5254844,0,1.56511,-255,0,-255,0,0,0,0,0,0,0,0
87,79,127,0.347595,15.4345,0,0,4.36,54.4320114,24.5255116,0,1.76945,-255,0,-255,0,0,0,0,0,0,0,0
88,79,127,0.351794,15.2764,0,0,4.48,54.4320402,24.5255388,0,1.97379,-255,0,-255,0,0,0,0,0,0,0,0
89,79,127,0.355994,15.1183,0,0,4.6,54.432069,24.525566,0,2.09338,-255,0,-255,0,0,0,0,0,0,0,0
90,79,128,0.360492,16.1932,0,0,4.8,54.4321,24.525595,0,2.37184,-255,0,-255,0,0,0,0,0,0,0,0
91,80,130,0.364623,15.9289,0,0,4.88,54.4321306,24.5256196,0,2.39934,-255,0,-255,0,0,0,0,0,0,0,0
92,80,130,0.368754,15.6645,0,0,4.96,54.4321612,24.5256442,0,2.42684,-255,0,-255,0,0,0,0,0,0,0,0
93,80,130,0.372885,15.4002,0,0,5.04,54.4321918,24.5256688,0,2.45434,-255,0,-255,0,0,0,0,0,0,0,0
94,80,130,0.377016,15.1359,0,0,5.12,54.4322224,24.5256934,0,2.648,-255,0,-255,0,0,0,0,0,0,0,0
95,80,130,0.381147,14.8715,0,0,5.2,54.432253,24.525718,0,2.55591,-255,0,-255,0,0,0,0,0,0,0,0
96,79,131,0.384813,14.3143,0,0,5.26667,54.43227967,24.52574033,0,2.45198,-255,0,-255,0,0,0,0,0,0,0,0
97,79,131,0.38848,13.7572,0,0,5.33333,54.43230633,24.52576267,0,2.34805,-255,0,-255,0,0,0,0,0,0,0,0
98,79,131,0.392147,13.2,0,0,5.4,54.432333,24.525785,0,2.24413,-255,0,-255,0,0,0,0,0,0,0,0
99,79,131,0.395629,12.8683,0,0,5.5,54.4323575,24.525807,0,2.24554,-255,0,-255,0,0,0,0,0,0,0,0
100,79,131,0.399112,12.5367,0,0,5.6,54.432382,24.525829,0,2.08806,-255,0,-255,0,0,0,0,0,0,0,0
101,79,127,0.40278,12.7601,0,0,5.8,54.432408,24.525852,0,2.43957,-255,0,-255,0,0,0,0,0,0,0,0
102,79,127,0.406449,12.9836,0,0,6,54.432434,24.525875,0,2.79108,-255,0,-255,0,0,0,0,0,0,0,0
103,79,127,0.410117,13.207,0,0,6.2,54.43246,24.525898,0,3.14258,-255,0,-255,0,0,0,0,0,0,0,0
104,79,129,0.413937,13.7513,0,0,6.4,54.432489,24.52592,0,3.47251,-255,0,-255,0,0,0,0,0,0,0,0
105,79,130,0.417609,13.485,0,0,6.5,54.4325145,24.5259435,0,3.55119,-255,0,-255,0,0,0,0,0,0,0,0
106,79,130,0.421281,13.2188,0,0,6.6,54.43254,24.525967,0,3.64171,-255,0,-255,0,0,0,0,0,0,0,0
107,79,132,0.425046,13.3024,0,0,6.7,54.43256625,24.525991,0,3.72551,-255,0,-255,0,0,0,0,0,0,0,0
108,79,132,0.428811,13.386,0,0,6.8,54.4325925,24.526015,0,3.80931,-255,0,-255,0,0,0,0,0,0,0,0
109,79,132,0.432575,13.4696,0,0,6.9,54.43261875,24.526039,0,3.78778,-255,0,-255,0,0,0,0,0,0,0,0
110,79,132,0.43634,13.5532,0,0,7,54.432645,24.526063,0,3.76624,-255,0,-255,0,0,0,0,0,0,0,0
111,79,128,0.439857,12.6619,0,0,7.2,54.432671,24.526084,0,3.78971,-255,0,-255,0,0,0,0,0,0,0,0
112,80,130,0.443078,12.3953,0,0,7.3,54.4326955,24.5261025,0,3.55501,-255,0,-255,0,0,0,0,0,0,0,0
113,80,130,0.446299,12.1287,0,0,7.4,54.43272,24.526121,0,3.32032,-255,0,-255,0,0,0,0,0,0,0,0
114,80,130,0.44952,11.862,0,0,7.5,54.4327445,24.5261395,0,3.1072,-255,0,-255,0,0,0,0,0,0,0,0
115,80,130,0.452741,11.5954,0,0,7.6,54.432769,24.526158,0,3.14532,-255,0,-255,0,0,0,0,0,0,0,0
116,77,129,0.456598,12.7398,0,0,7.8,54.4327915,24.526186,0,3.39156,-255,0,-255,0,0,0,0,0,0,0,0
117,77,129,0.460455,13.8843,0,0,8,54.432814,24.526214,0,3.64451,-255,0,-255,0,0,0,0,0,0,0,0
118,78,130,0.464274,13.8577,0,0,8.08,54.4328408,24.5262382,0,3.58832,-255,0,-255,0,0,0,0,0,0,0,0
119,78,130,0.468094,13.8312,0,0,8.16,54.4328676,24.5262624,0,3.53213,-255,0,-255,0,0,0,0,0,0,0,0
120,78,130,0.471914,13.8046,0,0,8.24,54.4328944,24.5262866,0,3.47595,-255,0,-255,0,0,0,0,0,0,0,0
121,78,130,0.475734,13.778,0,0,8.32,54.4329212,24.5263108,0,3.11674,-255,0,-255,0,0,0,0,0,0,0,0
122,78,130,0.479554,13.7515,0,0,8.4,54.432948,24.526335,0,3.01571,-255,0,-255,0,0,0,0,0,0,0,0
123,80,128,0.483536,13.8486,0,0,8.4,54.432976,24.52636017,0,2.70524,-255,0,-255,0,0,0,0,0,0,0,0
124,80,128,0.487517,13.9458,0,0,8.4,54.433004,24.52638533,0,2.39477,-255,0,-255,0,0,0,0,0,0,0,0
125,80,128,0.491499,14.0429,0,0,8.4,54.433032,24.5264105,0,2.0843,-255,0,-255,0,0,0,0,0,0,0,0
126,80,128,0.495481,14.14,0,0,8.4,54.43306,24.52643567,0,1.56573,-255,0,-255,0,0,0,0,0,0,0,0
127,80,128,0.499463,14.2372,0,0,8.4,54.433088,24.52646083,0,1.04716,-255,0,-255,0,0,0,0,0,0,0,0
128,80,128,0.503444,14.3343,0,0,8.4,54.433116,24.526486,0,0.837728,-255,0,-255,0,0,0,0,0,0,0,0
129,80,129,0.50741,14.2772,0,0,8.4,54.433145,24.52651,0,0.628296,-255,0,-255,0,0,0,0,0,0,0,0
130,78,132,0.511277,14.2061,0,0,8.4,54.4331718,24.5265348,0,0.418864,-255,0,-255,0,0,0,0,0,0,0,0
131,78,132,0.515145,14.135,0,0,8.4,54.4331986,24.5265596,0,0.209432,-255,0,-255,0,0,0,0,0,0,0,0
132,78,132,0.519012,14.0639,0,0,8.4,54.4332254,24.5265844,0,0,-255,0,-255,0,0,0,0,0,0,0,0
133,78,132,0.522879,13.9928,0,0,8.4,54.4332522,24.5266092,0,0,-255,0,-255,0,0,0,0,0,0,0,0
134,78,132,0.526746,13.9217,0,0,8.4,54.433279,24.526634,0,0,-255,0,-255,0,0,0,0,0,0,0,0
135,78,132,0.530723,14.3181,0,0,8.4,54.433306,24.52666,0,0,-255,0,-255,0,0,0,0,0,0,0,0
136,81,133,0.534991,14.5273,0,0,8.4,54.4333362,24.5266868,0,0,-255,0,-255,0,0,0,0,0,0,0,0
137,81,133,0.539259,14.7365,0,0,8.4,54.4333664,24.5267136,0,0,-255,0,-255,0,0,0,0,0,0,0,0
138,81,133,0.543527,14.9457,0,0,8.4,54.4333966,24.5267404,0,0,-255,0,-255,0,0,0,0,0,0,0,0
139,81,133,0.547794,15.1549,0,0,8.4,54.4334268,24.5267672,0,0,-255,0,-255,0,0,0,0,0,0,0,0
140,81,133,0.552062,15.3641,0,0,8.4,54.433457,24.526794,0,0,-255,0,-255,0,0,0,0,0,0,0,0
141,80,133,0.556178,15.1814,0,0,8.4,54.433487,24.526819,0,0,-255,0,-255,0,0,0,0,0,0,0,0
142,80,133,0.560293,14.9987,0,0,8.4,54.433517,24.526844,0,0,-255,0,-255,0,0,0,0,0,0,0,0
143,80,133,0.564409,14.8161,0,0,8.4,54.433547,24.526869,0,0,-255,0,-255,0,0,0,0,0,0,0,0
144,80,136,0.56861,14.9184,0,0,8.4,54.43357567,24.52689633,0,0,-255,0,-255,0,0,0,0,0,0,0,0
145,80,136,0.572811,15.0208,0,0,8.4,54.43360433,24.52692367,0,0,-255,0,-255,0,0,0,0,0,0,0,0
146,80,136,0.577012,15.1231,0,0,8.4,54.433633,24.526951,0,0,-255,0,-255,0,0,0,0,0,0,0,0
147,81,136,0.581136,15.0547,0,0,8.4,54.43366125,24.52697775,0,0,-255,0,-255,0,0,0,0,0,0,0,0
148,81,136,0.585261,14.9863,0,0,8.4,54.4336895,24.5270045,0,0,-255,0,-255,0,0,0,0,0,0,0,0
149,81,136,0.589386,14.9179,0,0,8.4,54.43371775,24.52703125,0,0,-255,0,-255,0,0,0,0,0,0,0,0
150,81,136,0.593511,14.8495,0,0,8.4,54.433746,24.527058,0,0,-255,0,-255,0,0,0,0,0,0,0,0
151,81,139,0.597576,14.8066,0,0,8.4,54.4337738,24.5270844,0,0,-255,0,-255,0,0,0,0,0,0,0,0
152,81,139,0.601642,14.7637,0,0,8.4,54.4338016,24.5271108,0,0,-255,0,-255,0,0,0,0,0,0,0,0
153,81,139,0.605707,14.7208,0,0,8.4,54.4338294,24.5271372,0,0,-255,0,-255,0,0,0,0,0,0,0,0
154,81,139,0.609772,14.6779,0,0,8.4,54.4338572,24.5271636,0,0,-255,0,-255,0,0,0,0,0,0,0,0
155,81,139,0.613837,14.6349,0,0,8.4,54.433885,24.52719,0,0,-255,0,-255,0,0,0,0,0,0,0,0
156,81,136,0.617878,14.5908,0,0,8.5,54.4339145,24.5272145,0,0.24748,-255,0,-255,0,0,0,0,0,0,0,0
157,81,136,0.621919,14.5466,0,0,8.6,54.433944,24.527239,0,0.494961,-255,0,-255,0,0,0,0,0,0,0,0
158,81,137,0.625844,14.1318,0,0,8.6,54.433969,24.527266,0,0.494961,-255,0,-255,0,0,0,0,0,0,0,0
159,81,135,0.63007,14.3482,0,0,8.56,54.4339984,24.527293,0,0.400309,-255,0,-255,0,0,0,0,0,0,0,0
160,81,135,0.634296,14.5645,0,0,8.52,54.4340278,24.52732,0,0.305656,-255,0,-255,0,0,0,0,0,0,0,0
161,81,135,0.638522,14.7809,0,0,8.48,54.4340572,24.527347,0,0.211004,-255,0,-255,0,0,0,0,0,0,0,0
162,81,135,0.642748,14.9972,0,0,8.44,54.4340866,24.527374,0,0.116352,-255,0,-255,0,0,0,0,0,0,0,0
163,81,135,0.646974,15.2136,0,0,8.4,54.434116,24.527401,0,0.0216999,-255,0,-255,0,0,0,0,0,0,0,0
164,81,137,0.651015,14.9914,0,0,8.4,54.43414533,24.52742567,0,0.0216999,-255,0,-255,0,0,0,0,0,0,0,0
165,81,137,0.655056,14.7692,0,0,8.4,54.43417467,24.52745033,0,0.0216999,-255,0,-255,0,0,0,0,0,0,0,0
166,81,137,0.659097,14.547,0,0,8.4,54.434204,24.527475,0,-0.225781,-255,0,-255,0,0,0,0,0,0,0,0
167,81,138,0.663015,14.4732,0,0,8.36667,54.43423183,24.5274995,0,-0.558342,-255,0,-255,0,0,0,0,0,0,0,0
168,81,138,0.666932,14.3994,0,0,8.33333,54.43425967,24.527524,0,-0.643422,-255,0,-255,0,0,0,0,0,0,0,0
169,81,138,0.67085,14.3256,0,0,8.3,54.4342875,24.5275485,0,-0.633851,-255,0,-255,0,0,0,0,0,0,0,0
170,81,138,0.674768,14.2518,0,0,8.26667,54.43431533,24.527573,0,-0.624279,-255,0,-255,0,0,0,0,0,0,0,0
171,81,138,0.678686,14.178,0,0,8.23333,54.43434317,24.5275975,0,-0.614708,-255,0,-255,0,0,0,0,0,0,0,0
172,81,138,0.682604,14.1043,0,0,8.2,54.434371,24.527622,0,-0.605136,-255,0,-255,0,0,0,0,0,0,0,0
173,79,138,0.686532,14.1236,0,0,8.1,54.4343995,24.527646,0,-0.765027,-255,0,-255,0,0,0,0,0,0,0,0
174,79,138,0.690461,14.143,0,0,8,54.434428,24.52767,0,-1.01957,-255,0,-255,0,0,0,0,0,0,0,0
175,80,135,0.694568,14.3039,0,0,7.95,54.434456,24.52769675,0,-1.1413,-255,0,-255,0,0,0,0,0,0,0,0
176,80,135,0.698676,14.4648,0,0,7.9,54.434484,24.5277235,0,-1.26303,-255,0,-255,0,0,0,0,0,0,0,0
177,80,135,0.702783,14.6257,0,0,7.85,54.434512,24.52775025,0,-1.29969,-255,0,-255,0,0,0,0,0,0,0,0
178,80,135,0.706891,14.7865,0,0,7.8,54.43454,24.527777,0,-1.33634,-255,0,-255,0,0,0,0,0,0,0,0
179,79,135,0.711081,14.8861,0,0,7.73333,54.43457067,24.52780233,0,-1.41035,-255,0,-255,0,0,0,0,0,0,0,0
180,79,135,0.715271,14.9857,0,0,7.66667,54.43460133,24.52782767,0,-1.48437,-255,0,-255,0,0,0,0,0,0,0,0
181,79,135,0.719462,15.0853,0,0,7.6,54.434632,24.527853,0,-1.55838,-255,0,-255,0,0,0,0,0,0,0,0
182,79,135,0.723358,14.9086,0,0,7.5,54.43465917,24.52787783,0,-1.72998,-255,0,-255,0,0,0,0,0,0,0,0
183,79,135,0.727253,14.7319,0,0,7.4,54.43468633,24.52790267,0,-1.73213,-255,0,-255,0,0,0,0,0,0,0,0
184,79,135,0.731149,14.5552,0,0,7.3,54.4347135,24.5279275,0,-1.73427,-255,0,-255,0,0,0,0,0,0,0,0
185,79,135,0.735045,14.3785,0,0,7.2,54.43474067,24.52795233,0,-1.86922,-255,0,-255,0,0,0,0,0,0,0,0
186,79,135,0.738941,14.2017,0,0,7.1,54.43476783,24.52797717,0,-2.00417,-255,0,-255,0,0,0,0,0,0,0,0
187,79,135,0.742837,14.025,0,0,7,54.434795,24.528002,0,-2.13912,-255,0,-255,0,0,0,0,0,0,0,0
188,80,135,0.746433,12.9483,0,0,7,54.43482,24.528025,0,-2.01739,-255,0,-255,0,0,0,0,0,0,0,0
189,79,134,0.749926,12.8226,0,0,6.86667,54.43484567,24.528046,0,-2.24012,-255,0,-255,0,0,0,0,0,0,0,0
190,79,134,0.753418,12.697,0,0,6.73333,54.43487133,24.528067,0,-2.46284,-255,0,-255,0,0,0,0,0,0,0,0
191,79,134,0.75691,12.5713,0,0,6.6,54.434897,24.528088,0,-2.68557,-255,0,-255,0,0,0,0,0,0,0,0
192,78,131,0.760427,12.6017,0,0,6.46667,54.43492233,24.52810967,0,-2.80796,-255,0,-255,0,0,0,0,0,0,0,0
193,78,131,0.763944,12.6321,0,0,6.33333,54.43494767,24.52813133,0,-2.93034,-255,0,-255,0,0,0,0,0,0,0,0
194,78,131,0.767462,12.6626,0,0,6.2,54.434973,24.528153,0,-3.05273,-255,0,-255,0,0,0,0,0,0,0,0
195,78,131,0.770942,12.5955,0,0,6.1,54.434998,24.5281745,0,-3.08339,-255,0,-255,0,0,0,0,0,0,0,0
196,78,131,0.774422,12.5285,0,0,6,54.435023,24.528196,0,-3.11405,-255,0,-255,0,0,0,0,0,0,0,0
197,76,131,0.777356,11.8729,0,0,5.8,54.43504233,24.52821567,0,-3.53908,-255,0,-255,0,0,0,0,0,0,0,0
198,76,131,0.78029,11.2173,0,0,5.6,54.43506167,24.52823533,0,-4.22078,-255,0,-255,0,0,0,0,0,0,0,0
199,76,131,0.783223,10.5617,0,0,5.4,54.435081,24.528255,0,-4.52067,-255,0,-255,0,0,0,0,0,0,0,0
200,78,130,0.786542,11.2543,0,0,5.1,54.4351005,24.528279,0,-5.04284,-255,0,-255,0,0,0,0,0,0,0,0
201,78,130,0.789861,11.947,0,0,4.8,54.43512,24.528303,0,-5.56501,-255,0,-255,0,0,0,0,0,0,0,0
202,76,127,0.793679,12.8459,0,0,4.7,54.435144,24.5283295,0,-5.44786,-255,0,-255,0,0,0,0,0,0,0,0
203,76,127,0.797497,13.7449,0,0,4.6,54.435168,24.528356,0,-5.3307,-255,0,-255,0,0,0,0,0,0,0,0
204,76,130,0.801555,14.6116,0,0,4.4,54.435195,24.528383,0,-5.44439,-255,0,-255,0,0,0,0,0,0,0,0
205,77,130,0.805355,14.1448,0,0,4.3,54.43522,24.5284085,0,-5.42024,-255,0,-255,0,0,0,0,0,0,0,0
206,77,130,0.809154,13.678,0,0,4.2,54.435245,24.528434,0,-5.39609,-255,0,-255,0,0,0,0,0,0,0,0
207,79,131,0.812937,13.6477,0,0,4.1,54.4352715,24.528458,0,-4.97876,-255,0,-255,0,0,0,0,0,0,0,0
208,79,131,0.81672,13.6174,0,0,4,54.435298,24.528482,0,-4.56142,-255,0,-255,0,0,0,0,0,0,0,0
209,78,134,0.820168,13.3163,0,0,3.9,54.43531375,24.5285095,0,-4.16973,-255,0,-255,0,0,0,0,0,0,0,0
210,78,134,0.823616,13.0152,0,0,3.8,54.4353295,24.528537,0,-3.55575,-255,0,-255,0,0,0,0,0,0,0,0
