secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
92,80,148,0.399054,14.7622,0,0,-0.4,54.43833000,24.53475900,0,-0.244483,-255,0,-255,0,0,0,0,0,0,0,0
93,80,148,0.403231,14.8996,0,0,-0.4,54.43831650,24.53479450,0,-0.122241,-255,0,-255,0,0,0,0,0,0,0,0
94,80,148,0.407408,15.037,0,0,-0.4,54.43830300,24.53483000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
95,80,147,0.411615,15.0588,0,0,-0.36,54.43829020,24.53486600,0,0.0950749,-255,0,-255,0,0,0,0,0,0,0,0
96,80,147,0.415822,15.0806,0,0,-0.32,54.43827740,24.53490200,0,0.19015,-255,0,-255,0,0,0,0,0,0,0,0
97,80,147,0.42003,15.1024,0,0,-0.28,54.43826460,24.53493800,0,0.285225,-255,0,-255,0,0,0,0,0,0,0,0
98,80,147,0.424237,15.1242,0,0,-0.24,54.43825180,24.53497400,0,0.3803,-255,0,-255,0,0,0,0,0,0,0,0
99,80,147,0.428444,15.146,0,0,-0.2,54.43823900,24.53501000,0,0.475374,-255,0,-255,0,0,0,0,0,0,0,0
100,80,146,0.432763,15.3476,0,0,-0.2,54.43822600,24.53504700,0,0.475374,-255,0,-255,0,0,0,0,0,0,0,0
101,80,146,0.437082,15.5493,0,0,-0.2,54.43821300,24.53508400,0,0.475374,-255,0,-255,0,0,0,0,0,0,0,0
102,80,145,0.441421,15.5632,0,0,-0.16,54.43820540,24.53512240,0,0.567571,-255,0,-255,0,0,0,0,0,0,0,0
103,80,145,0.44576,15.5771,0,0,-0.12,54.43819780,24.53516080,0,0.659768,-255,0,-255,0,0,0,0,0,0,0,0
104,80,145,0.450098,15.591,0,0,-0.08,54.43819020,24.53519920,0,0.751965,-255,0,-255,0,0,0,0,0,0,0,0
105,80,145,0.454437,15.6049,0,0,-0.04,54.43818260,24.53523760,0,0.749087,-255,0,-255,0,0,0,0,0,0,0,0
106,80,145,0.458775,15.6187,0,0,0,54.43817500,24.53527600,0,0.746209,-255,0,-255,0,0,0,0,0,0,0,0
107,80,146,0.46306,15.4236,0,0,0,54.43816800,24.53531400,0,0.651134,-255,0,-255,0,0,0,0,0,0,0,0
108,80,145,0.467282,15.3791,0,0,0,54.43816400,24.53535180,0,0.556059,-255,0,-255,0,0,0,0,0,0,0,0
109,80,145,0.471505,15.3347,0,0,0,54.43816000,24.53538960,0,0.460984,-255,0,-255,0,0,0,0,0,0,0,0
110,80,145,0.475727,15.2902,0,0,0,54.43815600,24.53542740,0,0.460984,-255,0,-255,0,0,0,0,0,0,0,0
111,80,145,0.47995,15.2458,0,0,0,54.43815200,24.53546520,0,0.460984,-255,0,-255,0,0,0,0,0,0,0,0
112,80,145,0.484172,15.2014,0,0,0,54.43814800,24.53550300,0,0.368788,-255,0,-255,0,0,0,0,0,0,0,0
113,80,147,0.488239,14.9204,0,0,0,54.43814550,24.53553950,0,0.276591,-255,0,-255,0,0,0,0,0,0,0,0
114,80,147,0.492305,14.6393,0,0,0,54.43814300,24.53557600,0,0.184394,-255,0,-255,0,0,0,0,0,0,0,0
115,80,146,0.496309,14.6015,0,0,-0.0666667,54.43814250,24.53561200,0,-0.0743308,-255,0,-255,0,0,0,0,0,0,0,0
116,80,146,0.500312,14.5636,0,0,-0.133333,54.43814200,24.53564800,0,-0.333055,-255,0,-255,0,0,0,0,0,0,0,0
117,80,146,0.504315,14.5257,0,0,-0.2,54.43814150,24.53568400,0,-0.499583,-255,0,-255,0,0,0,0,0,0,0,0
118,80,146,0.508319,14.4878,0,0,-0.266667,54.43814100,24.53572000,0,-0.666111,-255,0,-255,0,0,0,0,0,0,0,0
119,80,146,0.512322,14.4499,0,0,-0.333333,54.43814050,24.53575600,0,-0.832639,-255,0,-255,0,0,0,0,0,0,0,0
120,80,146,0.516325,14.412,0,0,-0.4,54.43814000,24.53579200,0,-0.999166,-255,0,-255,0,0,0,0,0,0,0,0
121,80,145,0.520554,14.8166,0,0,-0.4,54.43814150,24.53583000,0,-0.999166,-255,0,-255,0,0,0,0,0,0,0,0
122,80,145,0.524782,15.2213,0,0,-0.4,54.43814300,24.53586800,0,-0.999166,-255,0,-255,0,0,0,0,0,0,0,0
123,81,143,0.52918,15.3435,0,0,-0.4,54.43814680,24.53590740,0,-0.999166,-255,0,-255,0,0,0,0,0,0,0,0
124,81,143,0.533578,15.4658,0,0,-0.4,54.43815060,24.53594680,0,-0.999166,-255,0,-255,0,0,0,0,0,0,0,0
125,81,143,0.537975,15.588,0,0,-0.4,54.43815440,24.53598620,0,-0.832639,-255,0,-255,0,0,0,0,0,0,0,0
126,81,143,0.542373,15.7102,0,0,-0.4,54.43815820,24.53602560,0,-0.666111,-255,0,-255,0,0,0,0,0,0,0,0
127,81,143,0.546771,15.8325,0,0,-0.4,54.43816200,24.53606500,0,-0.499583,-255,0,-255,0,0,0,0,0,0,0,0
128,81,143,0.55126,15.9965,0,0,-0.4,54.43816800,24.53610500,0,-0.333055,-255,0,-255,0,0,0,0,0,0,0,0
129,81,143,0.555749,16.1605,0,0,-0.4,54.43817400,24.53614500,0,-0.166528,-255,0,-255,0,0,0,0,0,0,0,0
130,82,143,0.560175,16.1152,0,0,-0.44,54.43818160,24.53618420,0,-0.0903727,-255,0,-255,0,0,0,0,0,0,0,0
131,82,143,0.564602,16.0699,0,0,-0.48,54.43818920,24.53622340,0,-0.180745,-255,0,-255,0,0,0,0,0,0,0,0
132,82,143,0.569028,16.0246,0,0,-0.52,54.43819680,24.53626260,0,-0.271118,-255,0,-255,0,0,0,0,0,0,0,0
133,82,143,0.573454,15.9793,0,0,-0.56,54.43820440,24.53630180,0,-0.361491,-255,0,-255,0,0,0,0,0,0,0,0
134,82,143,0.57788,15.934,0,0,-0.6,54.43821200,24.53634100,0,-0.451863,-255,0,-255,0,0,0,0,0,0,0,0
135,81,143,0.582431,16.1591,0,0,-0.5,54.43821850,24.53638150,0,-0.232138,-255,0,-255,0,0,0,0,0,0,0,0
136,81,143,0.586982,16.3841,0,0,-0.4,54.43822500,24.53642200,0,-0.012413,-255,0,-255,0,0,0,0,0,0,0,0
137,81,139,0.59148,16.3364,0,0,-0.4,54.43823325,24.53646175,0,-0.012413,-255,0,-255,0,0,0,0,0,0,0,0
138,81,139,0.595978,16.2886,0,0,-0.4,54.43824150,24.53650150,0,-0.012413,-255,0,-255,0,0,0,0,0,0,0,0
139,81,139,0.600476,16.2409,0,0,-0.4,54.43824975,24.53654125,0,-0.012413,-255,0,-255,0,0,0,0,0,0,0,0
140,81,139,0.604975,16.1931,0,0,-0.4,54.43825800,24.53658100,0,0.0779597,-255,0,-255,0,0,0,0,0,0,0,0
141,81,139,0.609355,16.0524,0,0,-0.4,54.43826800,24.53661933,0,0.168332,-255,0,-255,0,0,0,0,0,0,0,0
142,81,139,0.613736,15.9118,0,0,-0.4,54.43827800,24.53665767,0,0.258705,-255,0,-255,0,0,0,0,0,0,0,0
143,81,139,0.618117,15.7711,0,0,-0.4,54.43828800,24.53669600,0,0.349078,-255,0,-255,0,0,0,0,0,0,0,0
144,81,139,0.622422,15.7164,0,0,-0.4,54.43829900,24.53673340,0,0.43945,-255,0,-255,0,0,0,0,0,0,0,0
145,81,139,0.626727,15.6618,0,0,-0.4,54.43831000,24.53677080,0,0.219725,-255,0,-255,0,0,0,0,0,0,0,0
146,81,139,0.631032,15.6072,0,0,-0.4,54.43832100,24.53680820,0,0,-255,0,-255,0,0,0,0,0,0,0,0
147,81,139,0.635337,15.5525,0,0,-0.4,54.43833200,24.53684560,0,0,-255,0,-255,0,0,0,0,0,0,0,0
148,81,139,0.639642,15.4979,0,0,-0.4,54.43834300,24.53688300,0,0,-255,0,-255,0,0,0,0,0,0,0,0
149,81,140,0.643908,15.4283,0,0,-0.4,54.43835600,24.53691950,0,0,-255,0,-255,0,0,0,0,0,0,0,0
150,81,140,0.648175,15.3588,0,0,-0.4,54.43836900,24.53695600,0,0,-255,0,-255,0,0,0,0,0,0,0,0
151,81,140,0.652699,15.5445,0,0,-0.4,54.43838440,24.53699420,0,0,-255,0,-255,0,0,0,0,0,0,0,0
152,81,140,0.657223,15.7302,0,0,-0.4,54.43839980,24.53703240,0,0,-255,0,-255,0,0,0,0,0,0,0,0
153,81,140,0.661747,15.916,0,0,-0.4,54.43841520,24.53707060,0,0,-255,0,-255,0,0,0,0,0,0,0,0
154,81,140,0.666272,16.1017,0,0,-0.4,54.43843060,24.53710880,0,0,-255,0,-255,0,0,0,0,0,0,0,0
155,81,140,0.670796,16.2874,0,0,-0.4,54.43844600,24.53714700,0,0,-255,0,-255,0,0,0,0,0,0,0,0
156,81,140,0.675221,16.1682,0,0,-0.466667,54.43846300,24.53718367,0,-0.150661,-255,0,-255,0,0,0,0,0,0,0,0
157,81,140,0.679646,16.049,0,0,-0.533333,54.43848000,24.53722033,0,-0.301322,-255,0,-255,0,0,0,0,0,0,0,0
158,81,140,0.684071,15.9298,0,0,-0.6,54.43849700,24.53725700,0,-0.451983,-255,0,-255,0,0,0,0,0,0,0,0
159,81,139,0.688736,16.7944,0,0,-0.6,54.43851400,24.53729600,0,-0.451983,-255,0,-255,0,0,0,0,0,0,0,0
160,81,136,0.69311,16.4448,0,0,-0.6,54.43853300,24.53733133,0,-0.451983,-255,0,-255,0,0,0,0,0,0,0,0
161,81,136,0.697484,16.0952,0,0,-0.6,54.43855200,24.53736667,0,-0.451983,-255,0,-255,0,0,0,0,0,0,0,0
162,81,136,0.701857,15.7456,0,0,-0.6,54.43857100,24.53740200,0,-0.451983,-255,0,-255,0,0,0,0,0,0,0,0
163,81,134,0.706231,15.7456,0,0,-0.6,54.43859000,24.53743733,0,-0.451983,-255,0,-255,0,0,0,0,0,0,0,0
164,81,134,0.710605,15.7456,0,0,-0.6,54.43860900,24.53747267,0,-0.451983,-255,0,-255,0,0,0,0,0,0,0,0
165,81,134,0.714979,15.7456,0,0,-0.6,54.43862800,24.53750800,0,-0.451983,-255,0,-255,0,0,0,0,0,0,0,0
166,81,130,0.719549,15.9226,0,0,-0.6,54.43864650,24.53754550,0,-0.301322,-255,0,-255,0,0,0,0,0,0,0,0
167,81,130,0.72412,16.0996,0,0,-0.6,54.43866500,24.53758300,0,-0.150661,-255,0,-255,0,0,0,0,0,0,0,0
168,81,130,0.72869,16.2767,0,0,-0.6,54.43868350,24.53762050,0,0,-255,0,-255,0,0,0,0,0,0,0,0
169,81,130,0.73326,16.4537,0,0,-0.6,54.43870200,24.53765800,0,0,-255,0,-255,0,0,0,0,0,0,0,0
170,81,132,0.737515,16.1694,0,0,-0.6,54.43872075,24.53769225,0,0,-255,0,-255,0,0,0,0,0,0,0,0
171,81,132,0.74177,15.885,0,0,-0.6,54.43873950,24.53772650,0,0,-255,0,-255,0,0,0,0,0,0,0,0
172,81,132,0.746024,15.6007,0,0,-0.6,54.43875825,24.53776075,0,0,-255,0,-255,0,0,0,0,0,0,0,0
173,81,132,0.750279,15.3164,0,0,-0.6,54.43877700,24.53779500,0,0,-255,0,-255,0,0,0,0,0,0,0,0
174,82,133,0.754666,15.4122,0,0,-0.64,54.43879660,24.53783020,0,-0.0911672,-255,0,-255,0,0,0,0,0,0,0,0
175,82,133,0.759054,15.5079,0,0,-0.68,54.43881620,24.53786540,0,-0.182334,-255,0,-255,0,0,0,0,0,0,0,0
176,82,133,0.763441,15.6037,0,0,-0.72,54.43883580,24.53790060,0,-0.273502,-255,0,-255,0,0,0,0,0,0,0,0
177,82,133,0.767829,15.6994,0,0,-0.76,54.43885540,24.53793580,0,-0.364669,-255,0,-255,0,0,0,0,0,0,0,0
178,82,133,0.772216,15.7952,0,0,-0.8,54.43887500,24.53797100,0,-0.455836,-255,0,-255,0,0,0,0,0,0,0,0
179,81,134,0.776626,15.8352,0,0,-0.8,54.43889650,24.53800550,0,-0.455836,-255,0,-255,0,0,0,0,0,0,0,0
180,81,134,0.781036,15.8753,0,0,-0.8,54.43891800,24.53804000,0,-0.455836,-255,0,-255,0,0,0,0,0,0,0,0
181,81,131,0.785209,15.705,0,0,-0.84,54.43894060,24.53807140,0,-0.551683,-255,0,-255,0,0,0,0,0,0,0,0
182,81,131,0.789383,15.5348,0,0,-0.88,54.43896320,24.53810280,0,-0.647529,-255,0,-255,0,0,0,0,0,0,0,0
183,81,131,0.793556,15.3645,0,0,-0.92,54.43898580,24.53813420,0,-0.743376,-255,0,-255,0,0,0,0,0,0,0,0
184,81,131,0.797729,15.1943,0,0,-0.96,54.43900840,24.53816560,0,-0.748055,-255,0,-255,0,0,0,0,0,0,0,0
185,81,131,0.801903,15.024,0,0,-1,54.43903100,24.53819700,0,-0.752735,-255,0,-255,0,0,0,0,0,0,0,0
186,81,133,0.806123,15.0804,0,0,-0.933333,54.43905400,24.53822867,0,-0.503602,-255,0,-255,0,0,0,0,0,0,0,0
187,81,133,0.810343,15.1368,0,0,-0.866667,54.43907700,24.53826033,0,-0.25447,-255,0,-255,0,0,0,0,0,0,0,0
188,81,133,0.814564,15.1932,0,0,-0.8,54.43910000,24.53829200,0,0,-255,0,-255,0,0,0,0,0,0,0,0
189,81,133,0.818773,15.1855,0,0,-0.84,54.43912420,24.53832280,0,-0.100357,-255,0,-255,0,0,0,0,0,0,0,0
190,81,133,0.822983,15.1779,0,0,-0.88,54.43914840,24.53835360,0,-0.195376,-255,0,-255,0,0,0,0,0,0,0,0
191,81,133,0.827193,15.1702,0,0,-0.92,54.43917260,24.53838440,0,-0.194548,-255,0,-255,0,0,0,0,0,0,0,0
192,81,133,0.831402,15.1625,0,0,-0.96,54.43919680,24.53841520,0,-0.193721,-255,0,-255,0,0,0,0,0,0,0,0
193,81,133,0.835612,15.1548,0,0,-1,54.43922100,24.53844600,0,-0.192893,-255,0,-255,0,0,0,0,0,0,0,0
194,81,134,0.839981,15.346,0,0,-1,54.43924500,24.53847867,0,-0.0970466,-255,0,-255,0,0,0,0,0,0,0,0
195,81,134,0.84435,15.5371,0,0,-1,54.43926900,24.53851133,0,0,-255,0,-255,0,0,0,0,0,0,0,0
196,81,134,0.848719,15.7282,0,0,-1,54.43929300,24.53854400,0,-0.159165,-255,0,-255,0,0,0,0,0,0,0,0
197,81,136,0.853037,15.6916,0,0,-0.96,54.43931900,24.53857480,0,-0.224497,-255,0,-255,0,0,0,0,0,0,0,0
198,81,136,0.857355,15.6549,0,0,-0.92,54.43934500,24.53860560,0,-0.289828,-255,0,-255,0,0,0,0,0,0,0,0
199,81,136,0.861673,15.6183,0,0,-0.88,54.43937100,24.53863640,0,-0.102176,-255,0,-255,0,0,0,0,0,0,0,0
200,81,136,0.865991,15.5817,0,0,-0.84,54.43939700,24.53866720,0,0.0854767,-255,0,-255,0,0,0,0,0,0,0,0
201,81,136,0.870309,15.5451,0,0,-0.8,54.43942300,24.53869800,0,0.273129,-255,0,-255,0,0,0,0,0,0,0,0
202,82,136,0.874629,15.5488,0,0,-0.7,54.43944800,24.53872950,0,0.599624,-255,0,-255,0,0,0,0,0,0,0,0
203,82,136,0.87895,15.5524,0,0,-0.6,54.43947300,24.53876100,0,0.926119,-255,0,-255,0,0,0,0,0,0,0,0
204,81,138,0.883154,15.4688,0,0,-0.72,54.43949940,24.53879020,0,0.640675,-255,0,-255,0,0,0,0,0,0,0,0
